method,run,generation,best
repair_flip,10,20,644.0
repair_flip,10,21,644.0
repair_flip,10,22,644.0
repair_flip,10,23,644.0
repair_flip,10,24,644.0
repair_flip,10,25,644.0
repair_flip,10,26,644.0
repair_flip,10,27,644.0
repair_flip,10,28,644.0
repair_flip,10,29,644.0
repair_flip,10,30,644.0
repair_flip,10,31,644.0
repair_flip,10,32,644.0
repair_flip,10,33,644.0
repair_flip,10,34,644.0
repair_flip,10,35,644.0
repair_flip,10,36,644.0
repair_flip,10,37,644.0
repair_flip,10,38,644.0
repair_flip,10,39,644.0
repair_flip,10,40,644.0
repair_flip,10,41,644.0
repair_flip,10,42,644.0
repair_flip,10,43,644.0
repair_flip,10,44,644.0
repair_flip,10,45,644.0
repair_flip,10,46,644.0
repair_flip,10,47,644.0
repair_flip,10,48,644.0
repair_flip,10,49,644.0
repair_flip,10,50,644.0
repair_flip,10,51,644.0
repair_flip,10,52,644.0
repair_flip,10,53,644.0
repair_flip,10,54,644.0
repair_flip,10,55,644.0
repair_flip,10,56,644.0
repair_flip,10,57,644.0
repair_flip,10,58,644.0
repair_flip,10,59,644.0
repair_flip,10,60,644.0
repair_flip,10,61,644.0
repair_flip,10,62,644.0
repair_flip,10,63,644.0
repair_flip,11,0,527.0
repair_flip,11,1,571.0
repair_flip,11,2,571.0
repair_flip,11,3,636.0
repair_flip,11,4,636.0
repair_flip,11,5,636.0
repair_flip,11,6,636.0
repair_flip,11,7,636.0
repair_flip,11,8,636.0
repair_flip,11,9,636.0
repair_flip,11,10,636.0
repair_flip,11,11,636.0
repair_flip,11,12,636.0
repair_flip,11,13,636.0
repair_flip,11,14,636.0
repair_flip,11,15,636.0
repair_flip,11,16,636.0
repair_flip,11,17,636.0
repair_flip,11,18,636.0
repair_flip,11,19,636.0
repair_flip,11,20,636.0
repair_flip,11,21,644.0
repair_flip,11,22,644.0
repair_flip,11,23,644.0
repair_flip,11,24,644.0
repair_flip,11,25,644.0
repair_flip,11,26,644.0
repair_flip,11,27,644.0
repair_flip,11,28,644.0
repair_flip,11,29,644.0
repair_flip,11,30,644.0
repair_flip,11,31,644.0
repair_flip,11,32,644.0
repair_flip,11,33,644.0
repair_flip,11,34,644.0
repair_flip,11,35,644.0
repair_flip,11,36,644.0
repair_flip,11,37,644.0
repair_flip,11,38,644.0
repair_flip,11,39,644.0
repair_flip,11,40,644.0
repair_flip,11,41,644.0
repair_flip,11,42,644.0
repair_flip,11,43,644.0
repair_flip,11,44,644.0
repair_flip,11,45,644.0
repair_flip,11,46,644.0
repair_flip,11,47,644.0
repair_flip,11,48,644.0
repair_flip,11,49,644.0
repair_flip,11,50,644.0
repair_flip,11,51,644.0
repair_flip,11,52,644.0
repair_flip,11,53,644.0
repair_flip,11,54,644.0
repair_flip,11,55,644.0
repair_flip,11,56,644.0
repair_flip,11,57,644.0
repair_flip,11,58,644.0
repair_flip,11,59,644.0
repair_flip,11,60,644.0
repair_flip,11,61,644.0
repair_flip,11,62,644.0
repair_flip,11,63,644.0
repair_flip,12,0,581.0
repair_flip,12,1,613.0
